time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2004-08-19T06:03:52.590Z,-9.294,117.632,95.9,4.8,mb,60,57.6,,1.16,us,usp000d2ek,2014-11-07T01:23:13.998Z,"91 km SSE of Sumbawa Besar, Indonesia",earthquake,,6.6,,24,reviewed,us,us
2004-07-08T12:31:32.470Z,-9.5,114.649,75,4.3,mb,10,195.2,,1.25,us,usp000czs9,2014-11-07T01:22:52.051Z,"96 km SW of Jimbaran, Indonesia",earthquake,,,,2,reviewed,us,us
2004-05-11T14:47:18.550Z,-9.656,115.682,65.5,4.5,mb,22,124.3,,0.59,us,usp000curt,2014-11-07T01:22:17.314Z,"106 km SSE of Nusa Dua, Indonesia",earthquake,,6.1,,5,reviewed,us,us
2004-05-05T02:20:47.340Z,-9.033,114.448,80.8,5,mb,59,63.9,,0.86,us,usp000cu6v,2014-11-07T01:22:14.787Z,"67 km S of Muncar, Indonesia",earthquake,,,,15,reviewed,us,us
2004-03-10T14:33:18.650Z,-9.94,114.104,10,4.3,mb,14,202.7,,1.26,us,usp000cpk7,2014-11-07T01:21:40.599Z,"168 km S of Muncar, Indonesia",earthquake,,,,1,reviewed,us,us
2004-03-10T14:25:04.940Z,-9.751,114.252,48.8,4.5,mb,34,56.1,,1.03,us,usp000cpk5,2014-11-07T01:21:40.590Z,"145 km SW of Jimbaran, Indonesia",earthquake,,12.7,,14,reviewed,us,us
2004-03-05T06:32:04.890Z,-9.635,114.283,47.8,4.8,mwc,85,45.6,,1.09,us,usp000cp4n,2016-11-10T00:27:48.563Z,"133 km S of Muncar, Indonesia",earthquake,,7.6,,,reviewed,us,hrv
2004-02-11T17:55:22.140Z,-9.046,117.6,53.5,4,mb,8,151.8,,1.27,us,usp000ckzx,2014-11-07T01:21:20.485Z,"64 km SSE of Sumbawa Besar, Indonesia",earthquake,,33.6,,1,reviewed,us,us
2003-10-11T14:29:54.270Z,-9.465,114.165,61.4,4.5,mb,24,72.1,,0.82,us,usp000ca5e,2014-11-07T01:20:11.067Z,"115 km S of Muncar, Indonesia",earthquake,,,,9,reviewed,us,us
2003-06-01T17:49:20.340Z,-9.45,117.501,33,4.3,mb,13,147.6,,1.33,us,usp000byrn,2014-11-07T01:18:48.296Z,"106 km S of Sumbawa Besar, Indonesia",earthquake,,,,1,reviewed,us,us
2003-04-14T11:51:18.290Z,-9.031,115.441,86.6,4.6,mb,8,174.1,,1.05,us,usp000bv5s,2014-11-07T01:18:20.521Z,"34 km SE of Nusa Dua, Indonesia",earthquake,,7.7,,1,reviewed,us,us
2003-03-26T13:31:21.740Z,-9.05,116.656,64.2,4.4,mb,9,150,,0.66,us,usp000btj6,2014-11-07T01:18:08.732Z,"57 km SE of Praya, Indonesia",earthquake,,16,,2,reviewed,us,us
2003-03-20T17:15:13.470Z,-10.321,117.05,33,5,mwc,69,49.7,,1.4,us,usp000bt42,2016-11-09T22:07:07.447Z,"198 km SSE of Praya, Indonesia",earthquake,,,,,reviewed,us,hrv
2003-03-20T16:33:10.850Z,-10.211,117.185,33.6,5.6,mwc,81,48.2,,1.22,us,usp000bt40,2022-05-02T16:28:17.164Z,"191 km S of Sumbawa Besar, Indonesia",earthquake,,8.6,,,reviewed,us,hrv
2003-02-18T20:21:18.700Z,-9.782,114.064,33,4.6,mb,21,,,1.15,us,usp000bqz7,2014-11-07T01:17:49.493Z,"152 km S of Muncar, Indonesia",earthquake,,,,8,reviewed,us,us
2003-02-08T13:45:45.600Z,-9.322,114.032,58.2,4.7,md,7,,,,us,usp000bq8n,2014-11-07T01:17:46.327Z,"103 km S of Gambiran Satu, Indonesia",earthquake,,,,,reviewed,dja,dja
2002-12-12T15:06:16.950Z,-9.397,117.388,51.7,4.2,mb,21,,,0.95,us,usp000bkju,2014-11-07T01:17:20.492Z,"100 km S of Sumbawa Besar, Indonesia",earthquake,,12.2,,4,reviewed,us,us
2002-11-21T16:56:37.610Z,-9.542,117.28,59.5,5.1,mwc,73,,,1.31,us,usp000bj4f,2016-11-10T00:00:49.009Z,"117 km S of Sumbawa Besar, Indonesia",earthquake,,,,,reviewed,us,hrv
2002-10-05T04:21:33.100Z,-11,117.875,33,4.5,mb,7,,,1.05,us,usp000bdua,2014-11-07T01:16:42.214Z,"280 km SSW of Dompu, Indonesia",earthquake,,,,3,reviewed,us,us
2002-09-28T03:23:26.500Z,-9.197,117.27,131.1,4.1,mb,12,,,1.15,us,usp000bd9u,2014-11-07T01:16:35.322Z,"Sumbawa region, Indonesia",earthquake,,11.7,,2,reviewed,us,us
2002-08-16T02:39:09.380Z,-9.787,117.455,51.1,4.5,mb,32,,,1.2,us,usp000b9zp,2014-11-07T01:16:16.289Z,"143 km S of Sumbawa Besar, Indonesia",earthquake,,9.7,,13,reviewed,us,us
2002-07-23T03:13:10.010Z,-10.157,117.627,33,4.1,mb,6,,,0.97,us,usp000b8m5,2014-11-07T01:16:06.178Z,"185 km S of Sumbawa Besar, Indonesia",earthquake,,,,2,reviewed,us,us
2002-07-22T20:22:51.450Z,-10.433,117.4,33,4.6,mb,32,,,1.16,us,usp000b8ke,2014-11-07T01:16:06.111Z,"214 km S of Sumbawa Besar, Indonesia",earthquake,,,,15,reviewed,us,us
2002-07-13T15:28:09.800Z,-9.929,114.919,33,4.2,ml,4,,,,us,usp000b81j,2014-11-07T01:16:03.655Z,"128 km SSW of Jimbaran, Indonesia",earthquake,,,,,reviewed,dja,dja
2002-06-10T16:34:27.330Z,-9.329,115.496,75.5,4.4,mb,33,,,1.03,us,usp000b5wv,2014-11-07T01:15:48.492Z,"65 km SSE of Nusa Dua, Indonesia",earthquake,,,,11,reviewed,us,us
2002-05-28T21:53:04.650Z,-9.102,114.521,33,4.1,mb,15,,,1.15,us,usp000b552,2014-11-07T01:15:41.006Z,"76 km SSE of Muncar, Indonesia",earthquake,,,,2,reviewed,us,us
2002-03-27T17:16:34.340Z,-10.609,116.696,33,4.1,mb,8,,,0.6,us,usp000b16m,2014-11-07T01:15:14.747Z,"215 km SSE of Praya, Indonesia",earthquake,,,,1,reviewed,us,us
2002-02-10T06:06:16.350Z,-10.279,116.177,59.1,4.3,mb,15,,,1.01,us,usp000ay4n,2014-11-07T01:14:53.807Z,"172 km S of Lembar, Indonesia",earthquake,,11.3,,4,reviewed,us,us
2001-12-24T16:11:14.240Z,-9.303,116.35,33,4.2,mb,8,,,1.55,us,usp000av71,2014-11-07T01:14:31.425Z,"66 km S of Praya, Indonesia",earthquake,,,,1,reviewed,us,us
2001-12-16T04:06:20.980Z,-10.187,117.14,41.3,4.5,mb,18,,,1.52,us,usp000aupq,2014-11-07T01:14:29.208Z,"189 km SSE of Praya, Indonesia",earthquake,,14.4,,5,reviewed,us,us
2001-10-30T19:44:27.360Z,-10.419,114.206,33,4.9,mb,8,,,1.41,us,usp000ary2,2014-11-07T01:14:05.216Z,"208 km SSW of Jimbaran, Indonesia",earthquake,,,,1,reviewed,us,us
2001-09-14T11:15:35.270Z,-10.182,115.904,33,4.9,mb,41,,,0.88,us,usp000ap5n,2014-11-07T01:13:48.027Z,"162 km S of Lembar, Indonesia",earthquake,,,,12,reviewed,us,us
2001-07-16T06:23:04.140Z,-9.957,114.049,33,4.5,mb,19,,,1.27,us,usp000ajmc,2014-11-07T01:13:17.307Z,"171 km S of Muncar, Indonesia",earthquake,,,,2,reviewed,us,us
2001-07-16T05:48:31.430Z,-9.726,114.242,64.8,4.6,mb,21,,,0.98,us,usp000ajma,2014-11-07T01:13:17.303Z,"143 km S of Muncar, Indonesia",earthquake,,14.9,,1,reviewed,us,us
2001-07-12T21:23:41.390Z,-9.752,114.32,69,4.6,mb,21,,,0.98,us,usp000ajee,2014-11-07T01:13:16.629Z,"140 km SW of Jimbaran, Indonesia",earthquake,,13.4,,6,reviewed,us,us
2000-12-06T13:55:28.040Z,-9.524,116.767,33,4.1,mb,8,,,1.22,us,usp000a5kw,2014-11-07T01:11:41.104Z,"105 km SSE of Praya, Indonesia",earthquake,,,,2,reviewed,us,us
2000-08-25T01:14:09.450Z,-9.5,117.64,75.7,4.7,mb,32,,,1.3,us,usp0009z4d,2014-11-07T01:10:54.802Z,"113 km SSE of Sumbawa Besar, Indonesia",earthquake,,10.6,,4,reviewed,us,us
2000-08-19T04:58:55.770Z,-9.49,117.544,80.6,4.7,mb,35,,,0.86,us,usp0009yrx,2014-11-07T01:10:53.325Z,"111 km S of Sumbawa Besar, Indonesia",earthquake,,12.7,,6,reviewed,us,us
2000-06-12T22:25:59.910Z,-9.589,115.983,61.2,4.6,mb,34,,,1.27,us,usp0009ug7,2014-11-07T01:10:22.078Z,"95 km S of Lembar, Indonesia",earthquake,,9.4,,10,reviewed,us,us
2000-05-24T12:03:53.650Z,-9.349,114.123,77.8,4.7,mb,,,,0.9,us,usp0009te2,2014-11-07T01:10:11.439Z,"103 km SSW of Muncar, Indonesia",earthquake,,,,14,reviewed,us,us
2000-01-04T21:07:28.750Z,-9.769,116.07,33,4.1,mb,,,,1.11,us,usp0009krq,2014-11-07T01:09:17.228Z,"115 km S of Lembar, Indonesia",earthquake,,,,1,reviewed,us,us
1999-11-04T20:56:43.190Z,-10.471,116.463,51.4,4.2,mb,,,,1.3,us,usp0009h3g,2014-11-07T01:08:54.606Z,"196 km S of Praya, Indonesia",earthquake,,13.3,,3,reviewed,us,us
1999-11-01T02:34:41.730Z,-9.995,114.212,33,4.3,mb,,,,1.41,us,usp0009gx7,2014-11-07T01:08:49.521Z,"169 km SW of Jimbaran, Indonesia",earthquake,,,,3,reviewed,us,us
1999-11-01T01:32:27.070Z,-9.909,114.031,33,4.5,mb,,,,1.29,us,usp0009gwx,2014-11-07T01:08:49.362Z,"166 km SSW of Muncar, Indonesia",earthquake,,,,3,reviewed,us,us
1999-10-20T16:43:45.400Z,-9.092,117.746,111.8,4.7,mb,,,,1.39,us,usp0009gaf,2014-11-07T01:08:45.103Z,"75 km SSE of Sumbawa Besar, Indonesia",earthquake,,9.5,,6,reviewed,us,us
1999-08-31T15:21:59.310Z,-9.923,116.229,77.8,5.1,mwc,,,,1.28,us,usp0009dvv,2016-11-09T23:22:36.706Z,"133 km S of Lembar, Indonesia",earthquake,,8.6,,,reviewed,us,hrv
1999-06-13T22:16:30.180Z,-9.925,114.046,33,4.5,mb,,,,1.28,us,usp00099u2,2014-11-07T01:07:53.715Z,"167 km S of Muncar, Indonesia",earthquake,,,,5,reviewed,us,us
1999-05-20T12:16:56.050Z,-9.812,117.81,37.1,4.9,mb,,,,1.06,us,usp00098cm,2014-11-07T01:07:41.870Z,"Sumbawa region, Indonesia",earthquake,,9.3,,22,reviewed,us,us
1999-05-14T18:00:52.330Z,-9.408,116.436,33,4.2,mb,,,,1.14,us,usp00097ys,2014-11-07T01:07:40.488Z,"79 km SSE of Praya, Indonesia",earthquake,,,,4,reviewed,us,us
1999-02-10T14:34:25.180Z,-9.558,117.297,33,4,mb,,,,0.68,us,usp00092kg,2014-11-07T01:07:00.900Z,"118 km S of Sumbawa Besar, Indonesia",earthquake,,,,3,reviewed,us,us
1999-02-06T07:57:44.190Z,-10.439,116.673,33,4,mb,,,,0.78,us,usp00092c2,2014-11-07T01:06:59.092Z,"196 km SSE of Praya, Indonesia",earthquake,,,,2,reviewed,us,us
1999-01-16T13:05:45.480Z,-10.64,115.791,33,4.3,mb,,,,1.38,us,usp000916j,2014-11-07T01:06:49.385Z,"212 km SSE of Nusa Dua, Indonesia",earthquake,,,,8,reviewed,us,us
1999-01-01T03:02:30.570Z,-10.758,117.822,33,4.2,mb,,,,1.24,us,usp00090eq,2014-11-07T01:06:44.372Z,"254 km S of Sumbawa Besar, Indonesia",earthquake,,,,4,reviewed,us,us
1998-10-12T22:49:17.040Z,-9.034,116.954,33,4.2,mb,,,,0.92,us,usp0008wej,2014-11-07T01:06:14.220Z,"66 km SSE of Labuan Lombok, Indonesia",earthquake,,,,6,reviewed,us,us
1998-08-25T08:32:33.200Z,-9.202,117.029,55.3,4.4,mb,,,,1.18,us,usp0008tug,2014-11-07T01:05:53.110Z,"87 km SSE of Labuan Lombok, Indonesia",earthquake,,8.5,,7,reviewed,us,us
1998-08-10T04:33:52.990Z,-10.941,116.745,33,4.4,mb,,,,1.07,us,usp0008t1u,2014-11-07T01:05:48.171Z,"252 km SSE of Praya, Indonesia",earthquake,,,,4,reviewed,us,us
1998-07-27T18:59:53.790Z,-10.009,114.117,33,4.5,mb,,,,0.98,us,usp0008s8x,2014-11-07T01:05:39.065Z,"175 km S of Muncar, Indonesia",earthquake,,,,2,reviewed,us,us
1998-06-23T07:39:29.280Z,-9.145,117.114,112,4.8,mb,,,,1.02,us,usp0008qbc,2014-11-07T01:05:26.442Z,"79 km SSW of Sumbawa Besar, Indonesia",earthquake,,9.8,,7,reviewed,us,us
1998-04-27T22:16:59.590Z,-9.792,116.645,33,4.1,mb,,,,0.79,us,usp0008m27,2014-11-07T01:05:04.947Z,"127 km SSE of Praya, Indonesia",earthquake,,,,5,reviewed,us,us
1998-04-06T07:20:30.500Z,-10.623,117.447,33,4.4,mb,,,,1.41,us,usp0008jmy,2014-11-07T01:04:57.384Z,"235 km S of Sumbawa Besar, Indonesia",earthquake,,,,1,reviewed,us,us
1998-03-07T13:14:22.400Z,-9.806,117.071,76.5,4.8,mb,,,,1.12,us,usp0008h41,2014-11-07T01:04:43.079Z,"150 km SSW of Sumbawa Besar, Indonesia",earthquake,,6.2,,16,reviewed,us,us
1997-11-09T17:24:55.690Z,-9.11,115.592,33,4,mb,,,,1.62,us,usp0008ac6,2014-11-07T01:03:52.958Z,"52 km SE of Nusa Dua, Indonesia",earthquake,,,,1,reviewed,us,us
1997-11-09T00:00:38.030Z,-10.199,116.473,33,4.2,mb,,,,1.12,us,usp0008aax,2014-11-07T01:03:52.842Z,"166 km S of Praya, Indonesia",earthquake,,,,7,reviewed,us,us
1997-07-07T05:01:10.650Z,-9.743,117.728,114.8,4.5,mb,,,,1.18,us,usp00084gf,2014-11-07T01:03:06.308Z,"142 km SSE of Sumbawa Besar, Indonesia",earthquake,,11.8,,10,reviewed,us,us
1997-07-05T10:52:08.660Z,-9.406,117.92,100,4.5,mb,,,,1.27,us,usp00084db,2014-11-07T01:03:05.547Z,"113 km SSW of Dompu, Indonesia",earthquake,,,,8,reviewed,us,us
1997-02-14T21:14:44.450Z,-10.165,116.514,33,4.2,mb,,,,1.4,us,usp0007x88,2014-11-07T01:02:08.988Z,"163 km S of Praya, Indonesia",earthquake,,,,2,reviewed,us,us
1997-01-06T02:51:13.510Z,-9.505,114.265,100,4.2,mb,,,,1.45,us,usp0007vhk,2014-11-07T01:01:56.519Z,"118 km S of Muncar, Indonesia",earthquake,,,,4,reviewed,us,us
1996-12-05T10:06:03.130Z,-10.621,115.606,56.4,4,mb,,,,1.5,us,usp0007tzp,2014-11-07T01:01:44.491Z,"205 km SSE of Nusa Dua, Indonesia",earthquake,,15.5,,4,reviewed,us,us
1996-10-18T09:49:49.660Z,-9.741,117.57,33,4.3,mb,,,,1.24,us,usp0007rks,2014-11-07T01:01:23.591Z,"138 km S of Sumbawa Besar, Indonesia",earthquake,,,,7,reviewed,us,us
1996-08-09T10:17:26.630Z,-10.516,117.354,33,4.3,mb,,,,1.4,us,usp0007na8,2014-11-07T01:00:57.287Z,"224 km S of Sumbawa Besar, Indonesia",earthquake,,,,15,reviewed,us,us
1996-08-09T04:54:29.670Z,-9.516,116.093,33,4.4,mb,,,,1.2,us,usp0007n9v,2014-11-07T01:00:57.229Z,"87 km S of Lembar, Indonesia",earthquake,,,,10,reviewed,us,us
1996-05-27T03:07:17.960Z,-10.145,115.546,33,4.3,mb,,,,1.1,us,usp0007hud,2014-11-07T01:00:29.274Z,"152 km SSE of Nusa Dua, Indonesia",earthquake,,,,10,reviewed,us,us
1996-05-17T08:27:34.860Z,-9.287,117.684,33,4.2,mb,,,,1.4,us,usp0007hgj,2014-11-07T01:00:27.740Z,"92 km SSE of Sumbawa Besar, Indonesia",earthquake,,,,16,reviewed,us,us
1996-05-09T15:47:38.150Z,-11,114.025,33,4.3,mb,,,,1.2,us,usp0007h5k,2014-11-07T01:00:26.275Z,"274 km SSW of Jimbaran, Indonesia",earthquake,,,,10,reviewed,us,us
1996-04-26T12:55:06.240Z,-9.321,114.085,33,4.5,mb,,,,1.1,us,usp0007gmn,2014-11-07T01:00:19.248Z,"101 km SSW of Muncar, Indonesia",earthquake,,,,17,reviewed,us,us
1996-04-16T21:11:13.830Z,-9.145,117.188,33,4.1,mb,,,,1.2,us,usp0007g8z,2014-11-07T01:00:17.646Z,"76 km SSW of Sumbawa Besar, Indonesia",earthquake,,,,8,reviewed,us,us
1996-04-14T04:38:11.630Z,-9.437,117.915,109.8,4.1,mb,,,,0.9,us,usp0007g5s,2014-11-07T01:00:16.961Z,"116 km SSW of Dompu, Indonesia",earthquake,,16,,9,reviewed,us,us
1996-03-28T14:13:44.020Z,-9.702,114.105,64.8,4.7,mb,,,,1.1,us,usp0007fdt,2014-11-07T01:00:09.161Z,"142 km S of Muncar, Indonesia",earthquake,,6,,14,reviewed,us,us
1996-01-17T14:05:37.960Z,-9.656,114.062,33,4.1,mb,,,,1.1,us,usp0007b8r,2014-11-07T00:59:41.344Z,"138 km SSW of Muncar, Indonesia",earthquake,,,,6,reviewed,us,us
1995-12-29T07:14:57.960Z,-9.035,115.652,33,4.3,mb,,,,1.4,us,usp00079tv,2014-11-07T00:59:30.240Z,"52 km ESE of Nusa Dua, Indonesia",earthquake,,,,10,reviewed,us,us
1995-12-27T21:27:25.170Z,-10.043,115.056,33,4.2,mb,,,,1.1,us,usp00079qx,2014-11-07T00:59:29.856Z,"138 km S of Nusa Dua, Indonesia",earthquake,,,,8,reviewed,us,us
1995-12-27T01:01:54.210Z,-9.896,115.054,33,4.2,mb,,,,0.8,us,usp00079pb,2014-11-07T00:59:29.687Z,"122 km S of Nusa Dua, Indonesia",earthquake,,,,8,reviewed,us,us
1995-11-27T12:10:26.100Z,-10.531,115.773,33,4,mb,,,,1.1,us,usp00077mr,2014-11-07T00:59:14.261Z,"200 km SSE of Nusa Dua, Indonesia",earthquake,,,,5,reviewed,us,us
1995-09-15T02:47:44.130Z,-9.659,115.188,33,4,mb,,,,1.3,us,usp00073d5,2014-11-07T00:58:44.118Z,"95 km S of Nusa Dua, Indonesia",earthquake,,,,11,reviewed,us,us
1995-07-10T11:15:32.250Z,-9.82,114.073,44.6,4.4,mb,,,,1,us,usp00070e9,2014-11-07T00:58:20.003Z,"156 km S of Muncar, Indonesia",earthquake,,17.1,,8,reviewed,us,us
1995-06-27T20:05:25.480Z,-9.526,116.757,33,4.1,mb,,,,1.3,us,usp0006zt6,2014-11-07T00:58:12.193Z,"105 km SSE of Praya, Indonesia",earthquake,,,,4,reviewed,us,us
1995-06-17T05:17:18.090Z,-9.428,117.738,88.8,4.6,mb,,,,1.1,us,usp0006z8d,2014-11-07T00:58:09.523Z,"109 km SSE of Sumbawa Besar, Indonesia",earthquake,,9.1,,14,reviewed,us,us
1995-05-30T09:41:31.670Z,-9.067,117.945,84.2,4.2,mb,,,,0.8,us,usp0006yar,2014-11-07T00:58:01.168Z,"81 km SW of Dompu, Indonesia",earthquake,,21.7,,5,reviewed,us,us
1995-01-19T09:19:57.180Z,-10.764,117.12,33,4.9,mb,,,,1.3,us,usp0006rke,2014-11-07T00:57:09.600Z,"246 km SSE of Praya, Indonesia",earthquake,,,,8,reviewed,us,us
1995-01-07T18:37:28.920Z,-9.231,117.111,33,4.2,mb,,,,0.9,us,usp0006r0d,2014-11-07T00:57:06.714Z,"88 km SSW of Sumbawa Besar, Indonesia",earthquake,,,,5,reviewed,us,us
