time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2011-05-29T14:34:13.400Z,-9.928,107.752,10,4.2,mb,17,119.4,,0.94,us,usp000j2dv,2014-11-07T01:44:56.231Z,"286 km S of Kawalu, Indonesia",earthquake,,,,5,reviewed,us,us
2011-05-28T20:28:55.840Z,-8.756,108.754,45.3,5.1,mb,161,25.8,,1.17,us,usp000j2ce,2014-11-07T01:44:56.045Z,"135 km SSW of Kroya, Indonesia",earthquake,,6.2,,60,reviewed,us,us
2011-05-27T12:47:24.560Z,-8.793,109.59,35,4.8,mb,24,135.2,,0.94,us,usp000j29k,2014-11-07T01:44:55.477Z,"119 km SW of Srandakan, Indonesia",earthquake,,,,4,reviewed,us,us
2011-05-13T21:43:20.490Z,-9.977,107.647,10,5.2,mwc,154,36.8,,0.83,us,usp000j1jd,2014-11-07T01:44:50.715Z,"293 km SSW of Kawalu, Indonesia",earthquake,,,,,reviewed,us,gcmt
2011-04-28T17:41:56.100Z,-8.883,109.777,24.4,4.9,mb,46,49,,1.08,us,usp000j0qv,2014-11-07T01:44:38.935Z,"116 km SSW of Srandakan, Indonesia",earthquake,,11.5,,14,reviewed,us,us
2011-04-26T07:24:59.030Z,-8.114,108.454,90.4,4.8,mb,143,48,,1.08,us,usp000j0m4,2022-07-19T13:32:20.026Z,"78 km SSW of Sidareja, Indonesia",earthquake,,8.3,,40,reviewed,us,us
2011-04-26T06:39:36.520Z,-8.081,108.477,95.4,5.6,mww,215,27,,1.03,us,usp000j0m1,2022-07-19T13:30:48.816Z,"74 km SSW of Sidareja, Indonesia",earthquake,,6.7,,,reviewed,us,us
2011-04-19T14:19:35.450Z,-9.868,107.347,35,4.2,mb,16,115.1,,1.38,us,usp000j08r,2014-11-07T01:44:35.419Z,"290 km SSW of Singaparna, Indonesia",earthquake,,,,3,reviewed,us,us
2011-04-16T07:04:38.800Z,-9.764,107.448,16.2,4.5,mb,34,87.9,,1.27,us,usp000j02b,2014-11-07T01:44:34.214Z,"276 km SSW of Kawalu, Indonesia",earthquake,,19.8,,8,reviewed,us,us
2011-04-10T04:14:09.760Z,-9.886,108.298,12,4.5,mb,31,126.7,,0.92,us,usp000hzmu,2014-11-07T01:44:30.868Z,"270 km SSW of Kroya, Indonesia",earthquake,,17.6,,9,reviewed,us,us
2011-04-09T23:54:05.550Z,-9.977,107.91,35,4.2,mb,11,208.3,,0.86,us,usp000hzmh,2014-11-07T01:44:30.818Z,"288 km S of Kawalu, Indonesia",earthquake,,,,2,reviewed,us,us
2011-04-06T20:16:50.130Z,-9.902,107.549,10,4,mb,11,122.9,,1.24,us,usp000hzdr,2014-11-07T01:44:29.469Z,"288 km SSW of Kawalu, Indonesia",earthquake,,,,2,reviewed,us,us
2011-04-06T15:04:29.440Z,-9.858,107.604,10,4.4,mb,27,122.1,,1.46,us,usp000hzdb,2014-11-07T01:44:29.175Z,"281 km SSW of Kawalu, Indonesia",earthquake,,,,6,reviewed,us,us
2011-04-03T20:06:40.390Z,-9.848,107.693,14,6.7,mww,270,20.3,,1.11,us,usp000hz7h,2022-07-19T11:12:40.083Z,"278 km SSW of Kawalu, Indonesia",earthquake,,,,,reviewed,us,us
2011-02-20T20:15:42.850Z,-8.143,109.691,87.8,4.2,mb,24,42.9,,1.51,us,usp000hutm,2014-11-07T01:43:41.618Z,"53 km SSW of Kutoarjo, Indonesia",earthquake,,9.4,,1,reviewed,us,us
2011-01-06T15:42:37.610Z,-9.548,108.507,35,4.1,mb,17,198.2,,0.78,us,usp000hsns,2014-11-07T01:43:22.504Z,"226 km SSW of Kroya, Indonesia",earthquake,,,,5,reviewed,us,us
2010-12-22T14:12:33.400Z,-9.945,107.698,49.7,4.5,mb,18,67.5,,0.89,us,usp000hrjg,2014-11-07T01:43:12.399Z,"289 km S of Kawalu, Indonesia",earthquake,,10.9,,2,reviewed,us,us
2010-12-11T12:42:53.830Z,-9.861,109.655,13.7,4.7,mb,37,48.2,,0.95,us,usp000hqt0,2014-11-07T01:43:06.221Z,"222 km SSW of Bambanglipuro, Indonesia",earthquake,,15.8,,5,reviewed,us,us
2010-11-04T16:55:52.280Z,-8.102,108.929,93.3,4.4,mb,37,98.6,,1.27,us,usp000hp22,2014-11-07T01:42:52.059Z,"62 km SW of Kroya, Indonesia",earthquake,,7,,11,reviewed,us,us
2010-08-19T03:31:34.670Z,-9.529,107.072,35,4.9,mb,116,27.5,,0.91,us,usp000hjdy,2014-11-07T01:42:15.887Z,"261 km S of Banjar, Indonesia",earthquake,,,,37,reviewed,us,us
2010-08-08T05:36:31.060Z,-9.391,108.719,37.9,4.3,mb,21,81.6,,0.83,us,usp000hhrb,2014-11-07T01:42:12.076Z,"202 km SSW of Kroya, Indonesia",earthquake,,,,2,reviewed,us,us
2010-07-13T14:24:18.110Z,-9.597,107.209,7.1,4.4,mb,17,118,,1.33,us,usp000hf85,2014-11-07T01:41:53.009Z,"266 km S of Banjar, Indonesia",earthquake,,28.5,,2,reviewed,us,us
2010-06-26T09:50:43.090Z,-8.07,108.089,68,5.9,mwc,381,19.2,,1.05,us,usp000hejb,2022-07-16T16:16:37.374Z,"77 km S of Kawalu, Indonesia",earthquake,,,,,reviewed,us,gcmt
2010-06-04T15:32:09.870Z,-9.457,108.366,35,4.9,mb,58,41.1,,1.24,us,usp000hdk9,2014-11-07T01:41:38.617Z,"223 km SSW of Sidareja, Indonesia",earthquake,,,,21,reviewed,us,us
2010-06-04T15:12:42.970Z,-9.555,108.279,35,5.1,mwc,77,43.1,,1.16,us,usp000hdk8,2016-11-10T02:29:08.511Z,"235 km SSW of Sidareja, Indonesia",earthquake,,,,,reviewed,us,gcmt
2010-05-17T22:58:44.030Z,-8.041,107.783,71.8,4.5,mb,16,108.2,,0.92,us,usp000hcw1,2014-11-07T01:41:30.133Z,"84 km SSW of Singaparna, Indonesia",earthquake,,6.6,,2,reviewed,us,us
2010-03-20T11:42:28.020Z,-8.075,108.96,72.8,4.4,mb,20,107.7,,1.33,us,usp000h9r6,2014-11-07T01:41:03.660Z,"58 km SSW of Kroya, Indonesia",earthquake,,10.4,,2,reviewed,us,us
2010-02-28T15:38:36.550Z,-8.374,108.598,96.7,4.4,mb,11,102,,1.31,us,usp000h88d,2014-11-07T01:40:48.654Z,"100 km SSW of Sidareja, Indonesia",earthquake,,11.6,,2,reviewed,us,us
2010-02-11T08:01:40.790Z,-9.03,108.456,35.2,4.7,mb,38,111,,0.94,us,usp000h75z,2014-11-07T01:40:41.699Z,"174 km SSW of Sidareja, Indonesia",earthquake,,7.2,,14,reviewed,us,us
2010-01-29T03:15:59.900Z,-8.108,107.39,89,4.7,mb,75,38.2,,0.87,us,usp000h6r9,2014-11-07T01:40:35.032Z,"101 km S of Banjar, Indonesia",earthquake,,4.8,,37,reviewed,us,us
2010-01-28T04:01:18.210Z,-9.832,108.788,16.1,5,mb,66,89.1,,0.89,us,usp000h6q2,2014-11-07T01:40:34.793Z,"248 km SSW of Kroya, Indonesia",earthquake,,18.7,,25,reviewed,us,us
2010-01-22T20:12:17.630Z,-8.25,107.981,57.9,4.2,mb,24,94.2,,0.9,us,usp000h6gp,2014-11-07T01:40:32.921Z,"99 km SSW of Kawalu, Indonesia",earthquake,,6.9,,6,reviewed,us,us
2009-11-18T02:17:10.560Z,-9.29,107.506,40.9,5.2,mwc,213,20.3,,0.87,us,usp000h45j,2016-11-10T02:20:35.498Z,"224 km SSW of Singaparna, Indonesia",earthquake,,5.2,,,reviewed,us,gcmt
2009-11-14T20:01:07.150Z,-9.235,107.666,33.6,4.8,mb,24,75.7,,1.06,us,usp000h41x,2014-11-07T01:40:06.603Z,"213 km SSW of Kawalu, Indonesia",earthquake,,31.3,,4,reviewed,us,us
2009-10-12T15:01:02.410Z,-8.065,107.301,35,4.7,mb,20,97.7,,0.91,us,usp000h2tg,2014-11-07T01:39:55.170Z,"97 km S of Banjar, Indonesia",earthquake,,,,3,reviewed,us,us
2009-10-11T09:52:54.350Z,-8.138,107.65,35,4.2,mb,17,91.6,,1.05,us,usp000h2rb,2014-11-07T01:39:54.879Z,"100 km SSW of Singaparna, Indonesia",earthquake,,,,3,reviewed,us,us
2009-07-31T14:56:16.480Z,-8.795,108.744,17.5,5.4,mwc,136,22.8,,1.08,us,usp000gzv7,2016-11-10T02:15:34.051Z,"139 km SSW of Kroya, Indonesia",earthquake,,16.6,,,reviewed,us,gcmt
2009-05-15T00:23:19.020Z,-8.154,107.997,35,4.8,mb,24,72.9,,0.86,us,usp000gx4d,2014-11-07T01:38:57.278Z,"88 km SSW of Kawalu, Indonesia",earthquake,,,,4,reviewed,us,us
2009-03-11T19:12:07.750Z,-8.74,108.793,35,4.7,mb,35,87.9,,0.54,us,usp000guva,2014-11-07T01:38:34.159Z,"132 km SSW of Kroya, Indonesia",earthquake,,,,14,reviewed,us,us
2009-01-31T12:16:36.760Z,-8.916,109.643,35,4.4,mb,16,168.8,,0.82,us,usp000gtah,2014-11-07T01:38:16.462Z,"127 km SSW of Srandakan, Indonesia",earthquake,,,,5,reviewed,us,us
2008-12-31T07:07:01.890Z,-8.21,109.966,35,4.1,mb,18,166.4,,1.29,us,usp000grwr,2014-11-07T01:38:04.829Z,"43 km SW of Srandakan, Indonesia",earthquake,,,,2,reviewed,us,us
2008-12-10T15:26:57.640Z,-8.977,108.079,35,4.2,mb,10,205.4,,0.87,us,usp000gqbk,2014-11-07T01:37:57.127Z,"177 km S of Kawalu, Indonesia",earthquake,,,,2,reviewed,us,us
2008-12-09T21:02:06.850Z,-9.126,107.697,35,4.2,mb,34,66.3,,0.72,us,usp000gqa2,2014-11-07T01:37:56.904Z,"200 km SSW of Kawalu, Indonesia",earthquake,,,,7,reviewed,us,us
2008-12-08T15:04:18.680Z,-9.537,109.383,35,4,mb,12,204.6,,1.16,us,usp000gq6r,2014-11-07T01:37:55.835Z,"200 km SSW of Srandakan, Indonesia",earthquake,,,,2,reviewed,us,us
2008-12-01T14:20:22.500Z,-8.387,107.627,35,4.5,mb,16,173,,1.18,us,usp000gprr,2014-11-07T01:37:51.457Z,"126 km SSW of Singaparna, Indonesia",earthquake,,,,3,reviewed,us,us
2008-11-12T00:46:55.840Z,-9.332,107.953,35,4.2,mb,18,174.3,,0.47,us,usp000gngr,2014-11-07T01:37:43.588Z,"217 km S of Kawalu, Indonesia",earthquake,,,,3,reviewed,us,us
2008-11-07T18:19:47.250Z,-8.356,107.076,27.3,4.5,mb,19,191.8,,0.9,us,usp000gn6m,2014-11-07T01:37:41.991Z,"134 km SSW of Banjar, Indonesia",earthquake,,56.4,,6,reviewed,us,us
2008-10-23T14:43:17.370Z,-9.318,107.069,35,4.3,mb,13,132.4,,1.36,us,usp000gkvm,2014-11-07T01:37:31.800Z,"238 km S of Banjar, Indonesia",earthquake,,,,2,reviewed,us,us
2008-10-09T19:14:56.490Z,-9.499,108.293,42.2,4.8,mb,45,49.3,,0.68,us,usp000gjt7,2014-11-07T01:37:26.469Z,"229 km SSW of Sidareja, Indonesia",earthquake,,11.1,,15,reviewed,us,us
2008-09-14T07:45:05.090Z,-9.495,108.051,35,4.2,mb,13,131.8,,0.79,us,usp000gh10,2014-11-07T01:37:11.939Z,"234 km S of Kawalu, Indonesia",earthquake,,,,1,reviewed,us,us
2008-09-02T23:12:18.010Z,-9.114,109.017,35,4.4,mb,22,87.1,,0.79,us,usp000gg9c,2014-11-07T01:37:06.965Z,"165 km S of Kroya, Indonesia",earthquake,,,,5,reviewed,us,us
2008-08-08T04:45:52.150Z,-8.104,107.647,77.1,4.8,mb,56,71.2,,0.75,us,usp000ge5m,2014-11-07T01:36:51.632Z,"97 km SSW of Singaparna, Indonesia",earthquake,,18.2,,17,reviewed,us,us
2008-07-19T04:48:10.920Z,-9.216,107.889,30.7,4.3,mb,14,149.2,,0.54,us,usp000gcjv,2014-11-07T01:36:40.237Z,"205 km S of Kawalu, Indonesia",earthquake,,,,4,reviewed,us,us
2008-07-11T06:51:38.220Z,-9.517,107.619,15.6,5.3,mwc,227,36.5,,0.88,us,usp000gbvx,2016-11-10T01:58:36.704Z,"244 km SSW of Kawalu, Indonesia",earthquake,,14.3,,,reviewed,us,gcmt
2008-07-10T21:09:18.530Z,-9.371,107.072,35,4.1,mb,26,93.9,,0.57,us,usp000gbuz,2014-11-07T01:36:36.584Z,"south of Java, Indonesia",earthquake,,,,7,reviewed,us,us
2008-07-07T19:45:24.640Z,-8.964,109.071,25,4.6,mb,19,196.9,,0.66,us,usp000gbkd,2014-11-07T01:36:35.431Z,"148 km S of Kroya, Indonesia",earthquake,,0,,5,reviewed,us,us
2008-06-27T09:30:20.260Z,-9.633,108.491,35,4.3,mb,9,218,,0.34,us,usp000gaph,2014-11-07T01:36:26.570Z,"236 km SSW of Kroya, Indonesia",earthquake,,,,3,reviewed,us,us
2008-06-15T15:09:30.730Z,-9.553,107.745,11.6,5.1,mb,75,74.8,,0.71,us,usp000g9r1,2014-11-07T01:36:21.734Z,"245 km SSW of Kawalu, Indonesia",earthquake,,16,,31,reviewed,us,us
2008-06-12T15:30:19.420Z,-8.488,108.78,10,4.3,mb,11,196.7,,0.8,us,usp000g9bv,2014-11-07T01:36:20.208Z,"107 km SSW of Kroya, Indonesia",earthquake,,,,2,reviewed,us,us
2008-05-15T02:26:20.890Z,-9.447,107.362,35,4.4,mb,17,73.4,,0.78,us,usp000g6th,2014-11-07T01:36:00.608Z,"245 km SSW of Singaparna, Indonesia",earthquake,,,,3,reviewed,us,us
2008-04-26T10:04:09.470Z,-8.655,107.475,35,4,mb,10,191.5,,0.88,us,usp000g4w7,2014-11-07T01:35:43.931Z,"160 km SSW of Singaparna, Indonesia",earthquake,,,,3,reviewed,us,us
2008-04-11T02:01:30.590Z,-9.157,108.01,58.5,4.6,mb,31,114.3,,0.53,us,usp000g3mq,2014-11-07T01:35:35.083Z,"197 km S of Kawalu, Indonesia",earthquake,,20.8,,11,reviewed,us,us
2008-04-10T06:17:37.660Z,-9.246,107.747,10,4.8,mb,34,89.2,,0.68,us,usp000g3hr,2014-11-07T01:35:34.715Z,"212 km SSW of Kawalu, Indonesia",earthquake,,,,10,reviewed,us,us
2008-02-04T08:39:11.970Z,-9.529,107.372,35,4.6,mb,22,110.6,,0.78,us,usp000fy4s,2014-11-07T01:34:53.650Z,"254 km SSW of Singaparna, Indonesia",earthquake,,,,3,reviewed,us,us
2008-02-04T08:26:51.870Z,-9.459,107.401,35,4.9,mb,46,72.5,,1.23,us,usp000fy4q,2014-11-07T01:34:53.642Z,"245 km SSW of Singaparna, Indonesia",earthquake,,,,17,reviewed,us,us
2008-01-30T11:05:25.100Z,-9.654,108.215,10,4.9,mb,39,55.3,,0.89,us,usp000fxs8,2014-11-07T01:34:47.004Z,"248 km SSW of Sidareja, Indonesia",earthquake,,,,12,reviewed,us,us
2008-01-30T11:03:21.390Z,-9.633,108.198,10,4.7,mb,39,55.3,,1.29,us,usp000fxs7,2014-11-07T01:34:47.001Z,"246 km SSW of Sidareja, Indonesia",earthquake,,,,11,reviewed,us,us
2008-01-06T08:54:59.200Z,-9.291,107.487,29.8,5.1,mb,69,55.3,,0.82,us,usp000fw38,2014-11-07T01:34:37.676Z,"225 km SSW of Singaparna, Indonesia",earthquake,,,,15,reviewed,us,us
2008-01-02T01:34:20.050Z,-8.196,107.849,35,4.3,mb,21,86.3,,0.8,us,usp000fvtx,2014-11-07T01:34:35.494Z,"97 km SSW of Singaparna, Indonesia",earthquake,,,,6,reviewed,us,us
2007-11-23T10:56:46.940Z,-9.273,107.606,35,4.4,mb,10,116.3,,0.41,us,usp000ft4w,2014-11-07T01:34:13.940Z,"219 km SSW of Kawalu, Indonesia",earthquake,,,,2,reviewed,us,us
2007-11-16T15:00:04.830Z,-9.712,108.843,35,4.9,mb,49,59.2,,1.14,us,usp000fsqd,2014-11-07T01:34:11.174Z,"234 km S of Kroya, Indonesia",earthquake,,,,20,reviewed,us,us
2007-11-10T02:43:46.200Z,-8.565,107.854,34.2,5.3,mb,119,31.4,,1.04,us,usp000fs9w,2014-11-07T01:34:08.971Z,"136 km SSW of Kawalu, Indonesia",earthquake,,,,45,reviewed,us,us
2007-10-27T18:56:14.870Z,-9.476,107.106,10,4.1,mb,12,104,,0.98,us,usp000frd8,2014-11-07T01:34:00.022Z,"254 km S of Banjar, Indonesia",earthquake,,,,4,reviewed,us,us
2007-10-18T23:36:54.040Z,-8.938,109.99,35,4.1,mb,8,139,,1.42,us,usp000fqve,2014-11-07T01:33:57.317Z,"113 km SSW of Bambanglipuro, Indonesia",earthquake,,,,3,reviewed,us,us
2007-10-07T11:49:38.510Z,-9.658,107.728,5.9,4.7,mb,50,74.9,,0.66,us,usp000fq22,2014-11-07T01:33:51.807Z,"257 km SSW of Kawalu, Indonesia",earthquake,,24.5,,19,reviewed,us,us
2007-08-25T18:14:40.350Z,-9.247,108.173,35,4.4,mb,19,193.3,,1.15,us,usp000fkpm,2014-11-07T01:33:22.801Z,"206 km S of Kawalu, Indonesia",earthquake,,,,5,reviewed,us,us
2007-08-24T04:14:18.350Z,-8.102,107.097,8.2,4.9,mb,84,49.2,,1.13,us,usp000fkjn,2022-07-14T03:46:19.368Z,"106 km SSW of Banjar, Indonesia",earthquake,,16.3,,26,reviewed,us,us
2007-08-21T12:36:29.970Z,-9.485,107.076,3.6,4.9,mb,48,86.9,,1.07,us,usp000fkcc,2014-11-07T01:33:20.265Z,"256 km S of Banjar, Indonesia",earthquake,,21.9,,17,reviewed,us,us
2007-08-18T10:57:30.330Z,-8.933,108.615,30,4.6,mb,12,94.5,,0.96,us,usp000fk3z,2014-11-07T01:33:18.897Z,"159 km SSW of Kroya, Indonesia",earthquake,,,,1,reviewed,us,us
2007-07-27T22:14:54.270Z,-9.581,107.947,30.4,4.5,mb,17,88.7,,0.99,us,usp000fh7u,2014-11-07T01:33:04.510Z,"244 km S of Kawalu, Indonesia",earthquake,,,,3,reviewed,us,us
2007-07-12T18:29:14.640Z,-9.417,108.733,35,4.4,mb,10,208.4,,0.61,us,usp000fg1u,2014-11-07T01:32:57.041Z,"205 km SSW of Kroya, Indonesia",earthquake,,0,,1,reviewed,us,us
2007-06-21T13:54:53.430Z,-9.776,107.534,27.4,4.5,mb,19,80.4,,1,us,usp000fegc,2014-11-07T01:32:44.605Z,"275 km SSW of Kawalu, Indonesia",earthquake,,39.3,,4,reviewed,us,us
2007-06-17T12:24:27.870Z,-9.701,107.69,10,4.8,mb,28,79.9,,0.95,us,usp000fe7j,2014-11-07T01:32:43.300Z,"262 km SSW of Kawalu, Indonesia",earthquake,,,,8,reviewed,us,us
2007-06-16T22:04:13.090Z,-9.692,107.616,10,4.9,mb,21,77.4,,1.29,us,usp000fe64,2014-11-07T01:32:43.175Z,"263 km SSW of Kawalu, Indonesia",earthquake,,,,6,reviewed,us,us
2007-05-31T00:55:40.400Z,-9.883,109.147,35,4.4,mb,26,108.2,,0.93,us,usp000fd2q,2014-11-07T01:32:33.878Z,"246 km SSW of Srandakan, Indonesia",earthquake,,,,7,reviewed,us,us
2007-05-27T05:50:49.950Z,-8.18,108.578,58.1,4.4,mb,41,99.4,,1.1,us,usp000fcuy,2014-11-07T01:32:32.251Z,"80 km SSW of Sidareja, Indonesia",earthquake,,11.5,,14,reviewed,us,us
2007-05-09T04:10:12.120Z,-8.309,107.581,47.1,4.1,mb,21,192.8,,1.05,us,usp000fbjv,2014-11-07T01:32:25.941Z,"120 km SSW of Singaparna, Indonesia",earthquake,,28.4,,7,reviewed,us,us
2007-04-19T02:14:48.450Z,-9.329,107.738,10,4.4,mb,16,110.2,,0.83,us,usp000fa0z,2014-11-07T01:32:13.383Z,"221 km SSW of Kawalu, Indonesia",earthquake,,,,5,reviewed,us,us
2007-04-12T02:42:39.610Z,-9.495,108.255,33.9,4.6,mb,39,65.4,,0.7,us,usp000f9g6,2014-11-07T01:32:10.462Z,"230 km SSW of Sidareja, Indonesia",earthquake,,,,17,reviewed,us,us
2007-03-18T08:45:23.930Z,-9.454,108.613,10,4.6,mb,8,119.5,,0.52,us,usp000f6xr,2014-11-07T01:31:53.763Z,"213 km SSW of Kroya, Indonesia",earthquake,,,,1,reviewed,us,us
2007-03-05T08:58:02.200Z,-9.31,107.81,10,4.8,mb,24,110.6,,0.94,us,usp000f649,2014-11-07T01:31:48.896Z,"217 km SSW of Kawalu, Indonesia",earthquake,,,,11,reviewed,us,us
2007-03-04T22:55:52.090Z,-9.262,107.775,10,4.6,mb,20,102.6,,1.23,us,usp000f63k,2014-11-07T01:31:48.780Z,"213 km SSW of Kawalu, Indonesia",earthquake,,,,11,reviewed,us,us
2007-03-04T11:01:30.130Z,-9.434,107.463,10,4.5,mb,20,72.2,,1.32,us,usp000f629,2014-11-07T01:31:48.516Z,"241 km SSW of Singaparna, Indonesia",earthquake,,,,9,reviewed,us,us
2007-01-19T02:44:23.420Z,-9.993,109.672,25,5.8,mwc,268,40.4,,0.95,us,usp000f2yq,2022-05-02T19:34:18.171Z,"235 km SSW of Bambanglipuro, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-01-05T02:56:54.830Z,-8.92,109.212,35,4.6,mb,23,179.5,,0.85,us,usp000f1qz,2014-11-07T01:31:18.609Z,"142 km S of Kroya, Indonesia",earthquake,,,,8,reviewed,us,us
2007-01-03T13:53:26.880Z,-9.005,109.07,10,4.5,mb,21,179.7,,1.02,us,usp000f1mn,2014-11-07T01:31:17.889Z,"152 km S of Kroya, Indonesia",earthquake,,,,6,reviewed,us,us
2007-01-02T23:43:24.920Z,-9.157,107.168,10,4.4,mb,16,140.1,,0.61,us,usp000f1kk,2014-11-07T01:31:17.464Z,"218 km S of Banjar, Indonesia",earthquake,,,,6,reviewed,us,us
2006-12-27T06:06:48.390Z,-9.718,107.412,10,4.9,mb,23,77.6,,0.63,us,usp000f13t,2014-11-07T01:31:12.232Z,"272 km SSW of Singaparna, Indonesia",earthquake,,,,8,reviewed,us,us
2006-12-27T00:34:21.710Z,-9.052,107.405,10,4.6,mb,27,142,,0.73,us,usp000f12z,2014-11-07T01:31:12.141Z,"203 km SSW of Singaparna, Indonesia",earthquake,,,,10,reviewed,us,us
2006-12-07T08:53:30.730Z,-9.12,109.003,10,4.3,mb,7,205.4,,0.7,us,usp000ezqg,2014-11-07T01:31:05.838Z,"166 km S of Kroya, Indonesia",earthquake,,,,2,reviewed,us,us
2006-12-06T22:18:11.140Z,-8.805,108.632,10,4.4,mb,15,179.9,,0.71,us,usp000ezpe,2014-11-07T01:31:05.685Z,"146 km SSW of Kroya, Indonesia",earthquake,,,,4,reviewed,us,us
2006-12-06T21:55:01.090Z,-9.489,108.602,10,4.2,mb,9,206.3,,0.54,us,usp000ezpc,2014-11-07T01:31:05.680Z,"217 km SSW of Kroya, Indonesia",earthquake,,,,3,reviewed,us,us
2006-12-05T17:23:35.810Z,-9.847,108.804,10,4.2,mb,9,167.3,,1.16,us,usp000ezkn,2014-11-07T01:31:05.369Z,"249 km SSW of Kroya, Indonesia",earthquake,,,,2,reviewed,us,us
2006-11-29T15:19:06.250Z,-8.888,108.063,35,4.1,mb,10,205.6,,0.8,us,usp000ez55,2014-11-07T01:30:59.016Z,"167 km S of Kawalu, Indonesia",earthquake,,,,2,reviewed,us,us
2006-11-17T00:57:58.970Z,-9.778,108.905,10,5,mb,72,44.9,,1.1,us,usp000exxq,2014-11-07T01:30:52.405Z,"240 km S of Kroya, Indonesia",earthquake,,,,21,reviewed,us,us
2006-11-16T09:28:13.530Z,-9.49,108.087,10,4.6,mb,27,69.8,,1.14,us,usp000extm,2014-11-07T01:30:51.685Z,"233 km S of Kawalu, Indonesia",earthquake,,,,7,reviewed,us,us
2006-11-12T05:44:03.930Z,-9.217,107.84,35,4,mb,12,166.8,,0.4,us,usp000ex72,2014-11-07T01:30:48.213Z,"206 km SSW of Kawalu, Indonesia",earthquake,,,,4,reviewed,us,us
2006-11-12T03:15:15.500Z,-9.828,109.706,35,4.2,mb,12,141.7,,0.93,us,usp000ex6w,2014-11-07T01:30:48.197Z,"217 km SSW of Bambanglipuro, Indonesia",earthquake,,,,4,reviewed,us,us
2006-11-05T21:16:51.220Z,-8.063,107.453,23.3,4.5,mb,41,52.7,,0.97,us,usp000ewpz,2014-11-07T01:30:45.725Z,"95 km S of Banjar, Indonesia",earthquake,,17.2,,14,reviewed,us,us
2006-10-26T10:00:56.180Z,-9.399,107.497,10,4.6,mb,9,213.8,,1.37,us,usp000ew2s,2014-11-07T01:30:38.035Z,"236 km SSW of Singaparna, Indonesia",earthquake,,,,3,reviewed,us,us
2006-10-12T07:41:19.500Z,-9.559,108.632,10,4.5,mb,6,142,,0.37,us,usp000euzz,2014-11-07T01:30:33.048Z,"223 km SSW of Kroya, Indonesia",earthquake,,,,1,reviewed,us,us
2006-10-06T10:46:43.970Z,-9.571,107.506,10,4.9,mb,44,80.8,,0.7,us,usp000euk6,2014-11-07T01:30:30.702Z,"254 km SSW of Kawalu, Indonesia",earthquake,,,,15,reviewed,us,us
2006-09-24T14:31:50.800Z,-9.828,108.705,10,4.1,mb,10,160.5,,0.88,us,usp000etr5,2014-11-07T01:30:16.365Z,"249 km SSW of Kroya, Indonesia",earthquake,,,,2,reviewed,us,us
2006-09-23T04:29:27.320Z,-9.347,108.755,10,4.4,mb,9,180.4,,0.36,us,usp000etmr,2014-11-07T01:30:16.042Z,"197 km SSW of Kroya, Indonesia",earthquake,,,,2,reviewed,us,us
2006-09-19T13:58:56.860Z,-9.902,107.346,12,5.9,mwb,350,26.9,,0.89,us,usp000etdw,2022-07-14T09:57:07.606Z,"294 km SSW of Singaparna, Indonesia",earthquake,,,,,reviewed,us,us
2006-09-18T12:01:43.170Z,-9.389,107.449,30.3,4.8,mb,49,52.8,,0.93,us,usp000etb6,2014-11-07T01:30:14.632Z,"236 km SSW of Singaparna, Indonesia",earthquake,,20.5,,17,reviewed,us,us
2006-09-18T03:49:46.320Z,-9.884,108.134,10,4.4,mb,26,66.8,,0.76,us,usp000etad,2014-11-07T01:30:14.527Z,"275 km SSW of Sidareja, Indonesia",earthquake,,,,2,reviewed,us,us
2006-09-16T10:31:29.560Z,-8.104,107.081,10,4.7,mb,8,209.2,,1.2,us,usp000et65,2014-11-07T01:30:13.950Z,"107 km SSW of Banjar, Indonesia",earthquake,,,,1,reviewed,us,us
2006-09-08T12:59:13.580Z,-9.827,107.957,33.5,4.5,mb,24,88.2,,1.02,us,usp000espt,2014-11-07T01:30:10.841Z,"271 km S of Kawalu, Indonesia",earthquake,,57,,6,reviewed,us,us
2006-09-04T01:03:49.750Z,-9.264,107.544,10,5.1,mb,116,46.4,,0.95,us,usp000eseg,2014-11-07T01:30:09.568Z,"220 km SSW of Singaparna, Indonesia",earthquake,,,,23,reviewed,us,us
2006-09-02T02:19:29.040Z,-9.759,107.101,10,4.1,mb,8,167.3,,0.65,us,usp000es9n,2014-11-07T01:30:08.349Z,"285 km S of Banjar, Indonesia",earthquake,,,,3,reviewed,us,us
2006-08-31T19:08:39.460Z,-9.813,107.401,10,4.7,mb,23,68.6,,0.83,us,usp000es6e,2014-11-07T01:30:03.737Z,"283 km SSW of Kawalu, Indonesia",earthquake,,,,10,reviewed,us,us
2006-08-31T17:26:17.850Z,-9.32,107.587,10,4.7,mb,26,84.7,,1.01,us,usp000es6b,2014-11-07T01:30:03.728Z,"225 km SSW of Kawalu, Indonesia",earthquake,,,,14,reviewed,us,us
2006-08-30T17:43:58.280Z,-9.549,107.731,10,5,mb,66,48.1,,0.83,us,usp000es3y,2014-11-07T01:30:03.347Z,"245 km SSW of Kawalu, Indonesia",earthquake,,,,16,reviewed,us,us
